1260,0.5 , 1.25044322014,0
1260,0.5 , 1.86106824875,0
Average time : 1260,0.5 , 0.620356082916
1270,0.5 , 0.626222133636,0
1270,0.5 , 1.2480931282,0
1270,0.5 , 1.86737203598,0
Average time : 1270,0.5 , 0.622457345327
1280,0.5 , 0.64234995842,0
1280,0.5 , 1.28803515434,0
1280,0.5 , 1.91937923431,0
Average time : 1280,0.5 , 0.639793078105
1290,0.5 , 0.638220071793,0
1290,0.5 , 1.27612400055,0
1290,0.5 , 1.91377186775,0
Average time : 1290,0.5 , 0.637923955917
1300,0.5 , 0.650645971298,0
1300,0.5 , 1.29638886452,0
1300,0.5 , 1.94933772087,0
Average time : 1300,0.5 , 0.64977924029
1310,0.5 , 0.661030054092,0
1310,0.5 , 1.32247209549,0
1310,0.5 , 1.98055100441,0
Average time : 1310,0.5 , 0.660183668137
1320,0.5 , 0.67013502121,0
1320,0.5 , 1.33477711678,0
1320,0.5 , 1.99947118759,0
Average time : 1320,0.5 , 0.666490395864
1330,0.5 , 0.675845861435,0
1330,0.5 , 1.3605659008,0
1330,0.5 , 2.056016922,0
Average time : 1330,0.5 , 0.685338973999
1340,0.5 , 0.688118934631,0
1340,0.5 , 1.37031888962,0
1340,0.5 , 2.07327103615,0
Average time : 1340,0.5 , 0.691090345383
1350,0.5 , 0.728058099747,0
1350,0.5 , 1.43423604965,0
1350,0.5 , 2.1317551136,0
Average time : 1350,0.5 , 0.710585037867
1360,0.5 , 0.71666097641,0
1360,0.5 , 1.4325158596,0
1360,0.5 , 2.13400888443,0
Average time : 1360,0.5 , 0.71133629481
1370,0.5 , 0.72377204895,0
1370,0.5 , 1.44504904747,0
1370,0.5 , 2.15703511238,0
Average time : 1370,0.5 , 0.719011704127
1380,0.5 , 0.731514930725,0
1380,0.5 , 1.4770758152,0
1380,0.5 , 2.2061727047,0
Average time : 1380,0.5 , 0.735390901566
1390,0.5 , 0.745828151703,0
1390,0.5 , 1.48619604111,0
1390,0.5 , 2.23073387146,0
Average time : 1390,0.5 , 0.743577957153
1400,0.5 , 0.752593994141,0
1400,0.5 , 1.50413799286,0
1400,0.5 , 2.26808810234,0
Average time : 1400,0.5 , 0.756029367447
1410,0.5 , 0.765105009079,0
1410,0.5 , 1.52085399628,0
1410,0.5 , 2.27639603615,0
Average time : 1410,0.5 , 0.758798678716
1420,0.5 , 0.782587051392,0
1420,0.5 , 1.55671811104,0
1420,0.5 , 2.32650017738,0
Average time : 1420,0.5 , 0.775500059128
1430,0.5 , 0.790128946304,0
1430,0.5 , 1.59369397163,0
1430,0.5 , 2.38288593292,0
Average time : 1430,0.5 , 0.794295310974
1440,0.5 , 0.807327985764,0
1440,0.5 , 1.60721707344,0
1440,0.5 , 2.39756822586,0
Average time : 1440,0.5 , 0.79918940862
1450,0.5 , 0.812722921371,0
1450,0.5 , 1.62090301514,0
1450,0.5 , 2.43013310432,0
Average time : 1450,0.5 , 0.810044368108
1460,0.5 , 0.821709871292,0
1460,0.5 , 1.64549088478,0
1460,0.5 , 2.47774267197,0
Average time : 1460,0.5 , 0.825914223989
1470,0.5 , 0.834717988968,0
1470,0.5 , 1.69345092773,0
1470,0.5 , 2.52922677994,0
Average time : 1470,0.5 , 0.843075593313
1480,0.5 , 0.84371805191,0
1480,0.5 , 1.68227791786,0
1480,0.5 , 2.52956795692,0
Average time : 1480,0.5 , 0.843189318975
1490,0.5 , 0.850265026093,0
1490,0.5 , 1.74429488182,0
1490,0.5 , 2.60296177864,0
Average time : 1490,0.5 , 0.867653926214
1500,0.5 , 0.864172935486,0
1500,0.5 , 1.73283791542,0
1500,0.5 , 2.61142301559,0
Average time : 1500,0.5 , 0.870474338531
1510,0.5 , 0.900290966034,0
1510,0.5 , 1.83929991722,0
1510,0.5 , 2.72600698471,0
Average time : 1510,0.5 , 0.908668994904
1520,0.5 , 0.900572061539,0
1520,0.5 , 1.80142426491,0
1520,0.5 , 2.70278835297,0
Average time : 1520,0.5 , 0.900929450989
1530,0.5 , 0.918393850327,0
1530,0.5 , 1.84978985786,0
1530,0.5 , 2.76292777061,0
Average time : 1530,0.5 , 0.920975923538
1540,0.5 , 0.923281908035,0
1540,0.5 , 1.83878993988,0
1540,0.5 , 2.76028084755,0
Average time : 1540,0.5 , 0.92009361585
1550,0.5 , 0.934728860855,0
1550,0.5 , 1.88518381119,0
1550,0.5 , 2.81612968445,0
Average time : 1550,0.5 , 0.938709894816
1560,0.5 , 0.952709913254,0
1560,0.5 , 1.89556980133,0
1560,0.5 , 2.84077167511,0
Average time : 1560,0.5 , 0.946923891703
1570,0.5 , 0.951918840408,0
1570,0.5 , 1.92542791367,0
1570,0.5 , 2.87410092354,0
Average time : 1570,0.5 , 0.958033641179
1580,0.5 , 0.97981095314,0
1580,0.5 , 1.94371795654,0
1580,0.5 , 2.9509100914,0
Average time : 1580,0.5 , 0.983636697133
1590,0.5 , 1.02467083931,0
1590,0.5 , 2.02468490601,0
1590,0.5 , 3.00825381279,0
Average time : 1590,0.5 , 1.00275127093
1600,0.5 , 0.983807086945,0
1600,0.5 , 1.97919821739,0
1600,0.5 , 2.97557616234,0
Average time : 1600,0.5 , 0.991858720779
1610,0.5 , 0.996399879456,0
1610,0.5 , 2.01845479012,0
1610,0.5 , 3.04555082321,0
Average time : 1610,0.5 , 1.01518360774
1620,0.5 , 1.03482604027,0
1620,0.5 , 2.06476902962,0
1620,0.5 , 3.08708906174,0
Average time : 1620,0.5 , 1.02902968725
1630,0.5 , 1.04326701164,0
1630,0.5 , 2.08514404297,0
1630,0.5 , 3.11801409721,0
Average time : 1630,0.5 , 1.0393380324
1640,0.5 , 1.040817976,0
1640,0.5 , 2.09085392952,0
1640,0.5 , 3.14014482498,0
Average time : 1640,0.5 , 1.04671494166
1650,0.5 , 1.05083918571,0
1650,0.5 , 2.11948513985,0
1650,0.5 , 3.17725324631,0
Average time : 1650,0.5 , 1.05908441544
1660,0.5 , 1.06474614143,0
1660,0.5 , 2.1506960392,0
1660,0.5 , 3.22406792641,0
Average time : 1660,0.5 , 1.0746893088
1670,0.5 , 1.09721088409,0
1670,0.5 , 2.21342897415,0
1670,0.5 , 3.30872797966,0
Average time : 1670,0.5 , 1.10290932655
1680,0.5 , 1.09338903427,0
1680,0.5 , 2.18448019028,0
1680,0.5 , 3.30280208588,0
Average time : 1680,0.5 , 1.10093402863
1690,0.5 , 1.11183714867,0
1690,0.5 , 2.23342227936,0
1690,0.5 , 3.34876441956,0
Average time : 1690,0.5 , 1.11625480652
1700,0.5 , 1.13066196442,0
1700,0.5 , 2.24600505829,0
1700,0.5 , 3.37010097504,0
Average time : 1700,0.5 , 1.12336699168
1710,0.5 , 1.15655708313,0
1710,0.5 , 2.34283590317,0
1710,0.5 , 3.47447681427,0
Average time : 1710,0.5 , 1.15815893809
1720,0.5 , 1.14019703865,0
1720,0.5 , 2.28300499916,0
1720,0.5 , 3.43260002136,0
Average time : 1720,0.5 , 1.14420000712
1730,0.5 , 1.15296697617,0
1730,0.5 , 2.32606315613,0
1730,0.5 , 3.48734331131,0
Average time : 1730,0.5 , 1.16244777044
1740,0.5 , 1.18269586563,0
1740,0.5 , 2.3629128933,0
1740,0.5 , 3.52412891388,0
Average time : 1740,0.5 , 1.17470963796
1750,0.5 , 1.17997097969,0
1750,0.5 , 2.37671995163,0
1750,0.5 , 3.57166385651,0
Average time : 1750,0.5 , 1.19055461884
1760,0.5 , 1.21270298958,0
1760,0.5 , 2.415776968,0
1760,0.5 , 3.60511112213,0
Average time : 1760,0.5 , 1.20170370738
1770,0.5 , 1.20616602898,0
1770,0.5 , 2.44756293297,0
1770,0.5 , 3.65313792229,0
Average time : 1770,0.5 , 1.21771264076
1780,0.5 , 1.21598696709,0
1780,0.5 , 2.42908596992,0
1780,0.5 , 3.65162682533,0
Average time : 1780,0.5 , 1.21720894178
1790,0.5 , 1.2478659153,0
1790,0.5 , 2.50883293152,0
1790,0.5 , 3.75345802307,0
Average time : 1790,0.5 , 1.25115267436
1800,0.5 , 1.25330400467,0
1800,0.5 , 2.50032687187,0
1800,0.5 , 3.7539536953,0
Average time : 1800,0.5 , 1.25131789843
1810,0.5 , 1.27213096619,0
1810,0.5 , 2.6178560257,0
1810,0.5 , 3.90780591965,0
Average time : 1810,0.5 , 1.30260197322
1820,0.5 , 1.28845095634,0
1820,0.5 , 2.56988883018,0
1820,0.5 , 3.84458780289,0
Average time : 1820,0.5 , 1.28152926763
1830,0.5 , 1.32529306412,0
1830,0.5 , 2.67667007446,0
1830,0.5 , 4.00090312958,0
Average time : 1830,0.5 , 1.33363437653
1840,0.5 , 1.31805706024,0
1840,0.5 , 2.62438797951,0
1840,0.5 , 3.99960589409,0
Average time : 1840,0.5 , 1.3332019647
1850,0.5 , 1.4028198719,0
1850,0.5 , 2.80299377441,0
1850,0.5 , 4.22388076782,0
Average time : 1850,0.5 , 1.40796025594
1860,0.5 , 1.52352309227,0
1860,0.5 , 3.05905222893,0
1860,0.5 , 4.55708312988,0
Average time : 1860,0.5 , 1.51902770996
1870,0.5 , 1.56536483765,0
1870,0.5 , 2.97887778282,0
1870,0.5 , 4.3453848362,0
Average time : 1870,0.5 , 1.44846161207
1880,0.5 , 1.36601495743,0
1880,0.5 , 2.73466014862,0
1880,0.5 , 4.11841011047,0
Average time : 1880,0.5 , 1.37280337016
1890,0.5 , 1.40041995049,0
1890,0.5 , 2.85641217232,0
1890,0.5 , 4.25979733467,0
Average time : 1890,0.5 , 1.41993244489
1900,0.5 , 1.3908188343,0
1900,0.5 , 2.78921771049,0
1900,0.5 , 4.16875267029,0
Average time : 1900,0.5 , 1.38958422343
1910,0.5 , 1.39957404137,0
1910,0.5 , 2.82057309151,0
1910,0.5 , 4.21752214432,0
Average time : 1910,0.5 , 1.40584071477
1920,0.5 , 1.41648507118,0
1920,0.5 , 2.84374594688,0
1920,0.5 , 4.27175593376,0
Average time : 1920,0.5 , 1.42391864459
1930,0.5 , 1.43335080147,0
1930,0.5 , 2.90765786171,0
1930,0.5 , 4.35006594658,0
Average time : 1930,0.5 , 1.45002198219
1940,0.5 , 1.47942495346,0
1940,0.5 , 2.95025515556,0
1940,0.5 , 4.39379024506,0
Average time : 1940,0.5 , 1.46459674835
1950,0.5 , 1.50046491623,0
1950,0.5 , 3.05862689018,0
1950,0.5 , 4.55371189117,0
Average time : 1950,0.5 , 1.51790396372
1960,0.5 , 1.49181389809,0
1960,0.5 , 2.99031877518,0
1960,0.5 , 4.5073466301,0
Average time : 1960,0.5 , 1.5024488767
1970,0.5 , 1.49968695641,0
1970,0.5 , 3.0327808857,0
1970,0.5 , 4.57313585281,0
Average time : 1970,0.5 , 1.5243786176
1980,0.5 , 1.51767587662,0
1980,0.5 , 3.03157997131,0
1980,0.5 , 4.5967168808,0
Average time : 1980,0.5 , 1.53223896027
1990,0.5 , 1.52825403214,0
1990,0.5 , 3.09563302994,0
1990,0.5 , 4.61743402481,0
Average time : 1990,0.5 , 1.53914467494
2000,0.5 , 1.56343817711,0
2000,0.5 , 3.16958737373,0
2000,0.5 , 4.71774148941,0
Average time : 2000,0.5 , 1.57258049647
2010,0.5 , 1.5595331192,0
2010,0.5 , 3.15444421768,0
2010,0.5 , 4.70242238045,0
Average time : 2010,0.5 , 1.56747412682
2020,0.5 , 1.59496998787,0
2020,0.5 , 3.1626470089,0
2020,0.5 , 4.74892902374,0
Average time : 2020,0.5 , 1.58297634125
2030,0.5 , 1.57320213318,0
2030,0.5 , 3.17888522148,0
2030,0.5 , 4.75297617912,0
Average time : 2030,0.5 , 1.58432539304
2040,0.5 , 1.59814190865,0
2040,0.5 , 3.20156788826,0
2040,0.5 , 4.81289482117,0
Average time : 2040,0.5 , 1.60429827372
2050,0.5 , 1.64176797867,0
2050,0.5 , 3.32003998756,0
2050,0.5 , 4.94642877579,0
Average time : 2050,0.5 , 1.64880959193
2060,0.5 , 1.63492703438,0
2060,0.5 , 3.2688832283,0
2060,0.5 , 4.90827035904,0
Average time : 2060,0.5 , 1.63609011968
2070,0.5 , 1.64772605896,0
2070,0.5 , 3.32620096207,0
2070,0.5 , 4.98349404335,0
Average time : 2070,0.5 , 1.66116468112
2080,0.5 , 1.68769598007,0
2080,0.5 , 3.36370396614,0
2080,0.5 , 5.09221696854,0
Average time : 2080,0.5 , 1.69740565618
2090,0.5 , 1.67873597145,0
2090,0.5 , 3.39003801346,0
2090,0.5 , 5.07076692581,0
Average time : 2090,0.5 , 1.69025564194
2100,0.5 , 1.71017193794,0
2100,0.5 , 3.41108107567,0
2100,0.5 , 5.11388993263,0
Average time : 2100,0.5 , 1.70462997754
2110,0.5 , 1.72773599625,0
2110,0.5 , 3.4837808609,0
2110,0.5 , 5.20729374886,0
Average time : 2110,0.5 , 1.73576458295
2120,0.5 , 1.7386341095,0
2120,0.5 , 3.51934504509,0
2120,0.5 , 5.26783704758,0
Average time : 2120,0.5 , 1.75594568253
2130,0.5 , 1.7495970726,0
2130,0.5 , 3.53716826439,0
2130,0.5 , 5.30079436302,0
Average time : 2130,0.5 , 1.76693145434
2140,0.5 , 1.78244805336,0
2140,0.5 , 3.69914007187,0
2140,0.5 , 5.58762001991,0
Average time : 2140,0.5 , 1.86254000664
2150,0.5 , 1.89435696602,0
2150,0.5 , 3.62593388557,0
2150,0.5 , 5.40639901161,0
Average time : 2150,0.5 , 1.80213300387
2160,0.5 , 1.78419399261,0
2160,0.5 , 3.54951691628,0
2160,0.5 , 5.26368308067,0
Average time : 2160,0.5 , 1.75456102689
2170,0.5 , 1.74026989937,0
2170,0.5 , 3.51600980759,0
2170,0.5 , 5.25341773033,0
Average time : 2170,0.5 , 1.75113924344
2180,0.5 , 1.77846288681,0
2180,0.5 , 3.73261904716,0
2180,0.5 , 5.70614504814,0
Average time : 2180,0.5 , 1.90204834938
2190,0.5 , 1.85613417625,0
2190,0.5 , 3.70050096512,0
2190,0.5 , 5.55353784561,0
Average time : 2190,0.5 , 1.85117928187
2200,0.5 , 1.91412091255,0
2200,0.5 , 3.79797887802,0
2200,0.5 , 5.67599582672,0
Average time : 2200,0.5 , 1.89199860891
2210,0.5 , 1.88123011589,0
2210,0.5 , 3.79432010651,0
2210,0.5 , 5.675604105,0
Average time : 2210,0.5 , 1.891868035
2220,0.5 , 1.88592815399,0
2220,0.5 , 3.77497315407,0
2220,0.5 , 5.69309329987,0
Average time : 2220,0.5 , 1.89769776662
2230,0.5 , 1.92476391792,0
2230,0.5 , 3.84045481682,0
2230,0.5 , 5.7939388752,0
Average time : 2230,0.5 , 1.9313129584
2240,0.5 , 1.98318004608,0
2240,0.5 , 3.91107797623,0
2240,0.5 , 5.87266492844,0
Average time : 2240,0.5 , 1.95755497615
2250,0.5 , 1.99564504623,0
2250,0.5 , 4.09670424461,0
2250,0.5 , 6.16463732719,0
Average time : 2250,0.5 , 2.05487910906
2260,0.5 , 2.05290102959,0
2260,0.5 , 4.20195794106,0
2260,0.5 , 6.31951975822,0
Average time : 2260,0.5 , 2.10650658607
2270,0.5 , 2.01307201385,0
2270,0.5 , 3.9994699955,0
2270,0.5 , 5.98149394989,0
Average time : 2270,0.5 , 1.99383131663
2280,0.5 , 2.04369497299,0
2280,0.5 , 4.05450201035,0
2280,0.5 , 6.05133295059,0
Average time : 2280,0.5 , 2.01711098353
2290,0.5 , 2.01153612137,0
2290,0.5 , 4.07147908211,0
2290,0.5 , 6.10640001297,0
Average time : 2290,0.5 , 2.03546667099
2300,0.5 , 2.04623985291,0
2300,0.5 , 4.19919872284,0
2300,0.5 , 6.38897681236,0
Average time : 2300,0.5 , 2.12965893745
2310,0.5 , 2.1498439312,0
2310,0.5 , 4.34734678268,0
2310,0.5 , 6.45271277428,0
Average time : 2310,0.5 , 2.15090425809
2320,0.5 , 2.06433200836,0
2320,0.5 , 4.16224598885,0
2320,0.5 , 6.23480200768,0
Average time : 2320,0.5 , 2.07826733589
2330,0.5 , 2.10144996643,0
2330,0.5 , 4.25978302956,0
2330,0.5 , 6.51993608475,0
Average time : 2330,0.5 , 2.17331202825
2340,0.5 , 2.12471389771,0
2340,0.5 , 4.24357581139,0
2340,0.5 , 6.34135270119,0
Average time : 2340,0.5 , 2.11378423373
2350,0.5 , 2.14966011047,0
2350,0.5 , 4.28598618507,0
2350,0.5 , 6.43157601357,0
Average time : 2350,0.5 , 2.14385867119
2360,0.5 , 2.17764616013,0
2360,0.5 , 4.34260106087,0
2360,0.5 , 6.54714989662,0
Average time : 2360,0.5 , 2.18238329887
2370,0.5 , 2.31796097755,0
2370,0.5 , 4.55757689476,0
2370,0.5 , 6.93929982185,0
Average time : 2370,0.5 , 2.31309994062
2380,0.5 , 2.2105050087,0
2380,0.5 , 4.35164904594,0
2380,0.5 , 6.41023802757,0
Average time : 2380,0.5 , 2.13674600919
2390,0.5 , 2.08101391792,0
2390,0.5 , 4.13255476952,0
2390,0.5 , 6.18593788147,0
Average time : 2390,0.5 , 2.06197929382
2400,0.5 , 2.07134199142,0
2400,0.5 , 4.14298319817,0
2400,0.5 , 6.19753026962,0
Average time : 2400,0.5 , 2.06584342321
2410,0.5 , 2.09251499176,0
2410,0.5 , 4.23712491989,0
2410,0.5 , 6.4158449173,0
Average time : 2410,0.5 , 2.13861497243
2420,0.5 , 2.18288588524,0
2420,0.5 , 4.40066981316,0
2420,0.5 , 6.57925081253,0
Average time : 2420,0.5 , 2.19308360418
2430,0.5 , 2.26823878288,0
2430,0.5 , 4.49019479752,0
2430,0.5 , 6.70393395424,0
Average time : 2430,0.5 , 2.23464465141
2440,0.5 , 2.1964199543,0
2440,0.5 , 4.44249486923,0
2440,0.5 , 6.6012878418,0
Average time : 2440,0.5 , 2.2004292806
2450,0.5 , 2.2256629467,0
2450,0.5 , 4.40894699097,0
2450,0.5 , 6.63520789146,0
Average time : 2450,0.5 , 2.21173596382
2460,0.5 , 2.23252797127,0
2460,0.5 , 4.42193889618,0
2460,0.5 , 6.70625090599,0
Average time : 2460,0.5 , 2.23541696866
2470,0.5 , 2.3738219738,0
2470,0.5 , 4.74503302574,0
2470,0.5 , 7.00293207169,0
Average time : 2470,0.5 , 2.33431069056
2480,0.5 , 2.31576299667,0
2480,0.5 , 4.68158507347,0
2480,0.5 , 7.0261721611,0
Average time : 2480,0.5 , 2.34205738703
2490,0.5 , 2.33472394943,0
2490,0.5 , 4.78990006447,0
2490,0.5 , 7.15251708031,0
Average time : 2490,0.5 , 2.3841723601
2500,0.5 , 2.42089295387,0
2500,0.5 , 4.84950208664,0
2500,0.5 , 7.28423023224,0
Average time : 2500,0.5 , 2.42807674408
2510,0.5 , 2.3579249382,0
2510,0.5 , 4.65833997726,0
2510,0.5 , 6.94402599335,0
Average time : 2510,0.5 , 2.31467533112
2520,0.5 , 2.33882713318,0
2520,0.5 , 4.70283818245,0
2520,0.5 , 7.0289940834,0
Average time : 2520,0.5 , 2.3429980278
2530,0.5 , 2.33352518082,0
2530,0.5 , 4.65114116669,0
2530,0.5 , 7.02793717384,0
Average time : 2530,0.5 , 2.34264572461
2540,0.5 , 2.41619515419,0
2540,0.5 , 4.73286914825,0
2540,0.5 , 7.13382720947,0
Average time : 2540,0.5 , 2.37794240316
2550,0.5 , 2.38138079643,0
2550,0.5 , 4.71744990349,0
2550,0.5 , 7.13628387451,0
Average time : 2550,0.5 , 2.3787612915
2560,0.5 , 2.4133310318,0
2560,0.5 , 4.86057305336,0
2560,0.5 , 7.29132294655,0
Average time : 2560,0.5 , 2.43044098218
2570,0.5 , 2.42893099785,0
2570,0.5 , 4.86614894867,0
2570,0.5 , 7.28886795044,0
Average time : 2570,0.5 , 2.42962265015
2580,0.5 , 2.35887002945,0
2580,0.5 , 4.72465491295,0
2580,0.5 , 7.27341890335,0
Average time : 2580,0.5 , 2.42447296778
2590,0.5 , 2.48274111748,0
2590,0.5 , 4.89349722862,0
2590,0.5 , 7.42443323135,0
Average time : 2590,0.5 , 2.47481107712
2600,0.5 , 2.49188899994,0
2600,0.5 , 5.08083581924,0
2600,0.5 , 7.64921879768,0
Average time : 2600,0.5 , 2.54973959923
2610,0.5 , 2.5786690712,0
2610,0.5 , 5.14655995369,0
2610,0.5 , 7.68579792976,0
Average time : 2610,0.5 , 2.56193264325
2620,0.5 , 2.69705915451,0
2620,0.5 , 5.23804616928,0
2620,0.5 , 7.73148608208,0
Average time : 2620,0.5 , 2.57716202736
2630,0.5 , 2.62540006638,0
2630,0.5 , 5.12497210503,0
2630,0.5 , 7.56271791458,0
Average time : 2630,0.5 , 2.52090597153
2640,0.5 , 2.49591398239,0
2640,0.5 , 5.09675502777,0
2640,0.5 , 7.61897087097,0
Average time : 2640,0.5 , 2.53965695699
2650,0.5 , 2.52907991409,0
2650,0.5 , 5.11670303345,0
2650,0.5 , 7.71382403374,0
Average time : 2650,0.5 , 2.57127467791
2660,0.5 , 2.59906983376,0
2660,0.5 , 5.23695683479,0
2660,0.5 , 7.89397788048,0
Average time : 2660,0.5 , 2.63132596016
2670,0.5 , 2.66638898849,0
2670,0.5 , 5.24599289894,0
2670,0.5 , 7.80334210396,0
Average time : 2670,0.5 , 2.60111403465
2680,0.5 , 2.62984585762,0
2680,0.5 , 5.30784487724,0
2680,0.5 , 7.90760993958,0
Average time : 2680,0.5 , 2.63586997986
2690,0.5 , 2.64895796776,0
2690,0.5 , 5.35484480858,0
2690,0.5 , 7.99484276772,0
Average time : 2690,0.5 , 2.66494758924
2700,0.5 , 2.7572479248,0
2700,0.5 , 5.46640586853,0
2700,0.5 , 8.17597270012,0
Average time : 2700,0.5 , 2.72532423337
2710,0.5 , 2.73051095009,0
2710,0.5 , 5.38651776314,0
2710,0.5 , 8.01407265663,0
Average time : 2710,0.5 , 2.67135755221
